#FLYBASE1	FLYBASE2	PubMedIds	UniProtID1	UniProtID2	Name1	Name2	Score
FBgn0025702	FBgn0035607	14605208	Q9VNV0	Q9VRL7	Q9VRL7	SRPK79D	0.183
FBgn0025702	FBgn0036361	14605208	Q9VNV0	Q9VU72	Q9VU72	SRPK79D	0.183
FBgn0025702	FBgn0036617	14605208	Q9VNV0	Q9VV44	CPR72EA	SRPK79D	0.183
FBgn0025702	FBgn0036924	14605208	Q9VNV0	Q8T3W6	SRPK79D	HALE	0.183
FBgn0025702	FBgn0037688	14605208	Q9VNV0	Q9VHE3	SRPK79D	Q9VHE3	0.183
FBgn0025702	FBgn0037944	14605208	Q9VNV0	Q9VGI6	SRPK79D	CG6923-RB	0.183
FBgn0025702	FBgn0038271	14605208	Q9VNV0	Q9VFF0	SRPK79D	Q9VFF0	0.183
FBgn0025702	FBgn0040582	14605208	Q9VNV0	Q9VD48	SRPK79D	Q9VD48	0.183
FBgn0025702	FBgn0044323	14605208	Q9VNV0	Q9VLT9	SRPK79D	CKA	0.183
FBgn0025702	FBgn0051140	14605208	Q9VNV0	Q9VCF2	SRPK79D	Q9VCF2	0.183
FBgn0025702	FBgn0051637	14605208	Q9VNV0	Q9VMC3	SRPK79D	CG9551	0.183
FBgn0025702	FBgn0051973	14605208	Q9VNV0	Q9VPI4	CDA5	SRPK79D	0.183
FBgn0025702	FBgn0085197	14605208	Q9VNV0	Q9VJM1	SRPK79D	CG34168-RA	0.183
FBgn0025702	FBgn0086384	14605208	Q9VNV0	Q24564	SRPK79D	MER	0.183
FBgn0025702	FBgn0250785	14605208	Q9VNV0	Q9VIJ4	SRPK79D	VARI	0.183
FBgn0025702	FBgn0250848	14605208	Q9VNV0	Q9V3U6	SRPK79D	26-29-P	0.183
FBgn0025702	FBgn0262975	14605208	Q9VNV0	P20482	SRPK79D	CNC	0.183
FBgn0025702	FBgn0263832	14605208	Q9VNV0	Q9VZJ3	RCD5	SRPK79D	0.183
FBgn0025709	FBgn0025712	unpublished	Q7K4A1	Q8T0T9	BEST:CK00246	BEST:CK00459	0.236
FBgn0025709	FBgn0030309	unpublished	Q7K4A1	Q9VYX8	Q9VYX8	BEST:CK00459	0.236
FBgn0025709	FBgn0030540	14605208	Q7K4A1	Q9VY61	Q9VY61	BEST:CK00459	0.183
FBgn0025709	FBgn0031061	unpublished	Q7K4A1	Q9VWD5	Q9VWD5	BEST:CK00459	0.236
FBgn0025709	FBgn0036433	unpublished	Q7K4A1	Q9VUF9	Q9VUF9	BEST:CK00459	0.236
FBgn0025712	FBgn0033474	19079254	Q8T0T9	A1Z833	BEST:CK00246	A1Z833	0.236
FBgn0025712	FBgn0262736	19079254	Q8T0T9	P23380	BEST:CK00246	VHA16-1	0.236
FBgn0025716	FBgn0030608	25294943	Q7K012	Q9VXY7	LSD-2	BAP55	0.126
FBgn0025716	FBgn0040207	25294943	Q7K012	Q0KHS0	BAP55	KAT80	0.126
FBgn0025716	FBgn0051694	25294943	Q7K012	Q9VQI5	CG3098	BAP55	0.126
FBgn0025716	FBgn0082598	25180232	Q7K012	Q9VS59	AKIRIN	BAP55	0.21
FBgn0025716	FBgn0087008	19541607	Q7K012	Q9VWF2	E(Y)3	BAP55	0.126
FBgn0025716	FBgn0260003	25294943	Q7K012	Q9VDW6	DYS	BAP55	0.236
FBgn0025716	FBgn0261988	25294943	Q7K012	P32866	BAP55	GPRK2	0.126
FBgn0025724	FBgn0031990	25294943	O62621	Q9VLS7	Q9VLS7	BETA'COP	0.126
FBgn0025724	FBgn0032483	14605208	O62621	Q9VK23	CG15482-RA	BETA'COP	0.21
FBgn0025724	FBgn0261560	25294943	O62621	Q9XZ56	THOR	BETA'COP	0.126
FBgn0025725	FBgn0027496	14605208	Q9W0B8	Q9Y0Y5	EPSILONCOP	ALPHACOP	0.183
FBgn0025725	FBgn0030608	25294943	Q9W0B8	Q9VXY7	ALPHACOP	LSD-2	0.126
FBgn0025725	FBgn0032488	25294943	Q9W0B8	Q9VK18	ALPHACOP	Q9VK18	0.126
FBgn0025725	FBgn0034724	25294943	Q9W0B8	Q9W258	Q9W258	ALPHACOP	0.126
FBgn0025725	FBgn0052479	25294943	Q9W0B8	Q9W0L7	CG13903	ALPHACOP	0.126
FBgn0025725	FBgn0259896	14605208	Q9W0B8	Q9VJU5	ALPHACOP	NIMC1	0.183
FBgn0025726	FBgn0030283	14605208	Q8IM87	Q9VZ12	Q9VZ12	UNC-13	0.183
FBgn0025726	FBgn0031268	25294943	Q8IM86	Q9VPR7	COLD	UNC-13	0.126
FBgn0025726	FBgn0031990	25294943	Q8IM87	Q9VLS7	Q9VLS7	UNC-13	0.126
FBgn0025726	FBgn0032488	25294943	Q8IM86	Q9VK18	Q9VK18	UNC-13	0.126
FBgn0025726	FBgn0037007	25294943	Q8IM86	Q8IPU8	Q8IPU8	UNC-13	0.126
FBgn0025726	FBgn0086613	25294943	Q8IM87	Q9VDY1	INO80	UNC-13	0.126
FBgn0025726	FBgn0260003	25294943	Q9V483	Q9VDW6	DYS	Q9V483	0.126
FBgn0025726	FBgn0261552	25294943	Q8IM87	Q9GQN4	PS	UNC-13	0.236
FBgn0025726	FBgn0261560	25294943	Q8IM86	Q9XZ56	THOR	UNC-13	0.236
FBgn0025740	FBgn0030608	25294943	Q9V4A7	Q9VXY7	LSD-2	PLEXB	0.126
FBgn0025740	FBgn0035855	14605208	H9XVL5;Q9V4A7	Q9VSF5	Q9VSF5	PLEXB	0.033;0.183
FBgn0025740	FBgn0085421	14605208	Q9V4A7	Q7K3Z6	PLEXB	EPAC	0.183
FBgn0025741	FBgn0028526	14605208	Q9V491	Q9V3Y7	PLEXA	Q9V3Y7	0.183
FBgn0025741	FBgn0030318	14605208	Q9V491	Q9VYW6	RHO-4	PLEXA	0.183
FBgn0025741	FBgn0038508	14605208	Q9V491	Q9VEK2	Q9VEK2	PLEXA	0.183
FBgn0025742	FBgn0027579	14605208	Q9VMI9	Q9Y137	MINO	MTM	0.183
FBgn0025743	FBgn0026777	14605208	Q9VXE5	Q9V3W9	MBT	RAD23	0.21
FBgn0025743	FBgn0029870	14605208	Q9VXE5	Q7YU24	MBT	MARF	0.354
FBgn0025743	FBgn0032192	15575970	Q9VXE5	Q9VL27	MBT	Q9VL27	0.183
FBgn0025743	FBgn0032246	14605208	Q9VXE5	Q9VKW1	MBT	Q9VKW1	0.21
FBgn0025743	FBgn0035641	15575970	Q9VXE5	Q9VRQ4	MBT	Q9VRQ4	0.183
FBgn0025743	FBgn0035811	14605208	Q9VXE5	Q9VSA3	MBT	Q9VSA3	0.354
FBgn0025743	FBgn0039436	14605208	Q9VXE5	Q9VBE0	MBT	TWDLB	0.033
FBgn0025743	FBgn0039437	14605208	Q9VXE5	Q8I0N3;Q9VBD9	MBT	TWDLL	0.033;0.183
FBgn0025743	FBgn0039601	14605208	Q9VXE5	Q9VAT2	MBT	Q9VAT2	0.354
FBgn0025743	FBgn0045073	14605208	Q9VXE5	P83094	MBT	STIM	0.21
FBgn0025743	FBgn0264493	14605208	Q9VXE5	Q9VFP2	MBT	RDX	0.354
FBgn0025777	FBgn0026397	14605208	O96607	P81910	OR22B	HOMER	0.183
FBgn0025777	FBgn0027070	14605208	O96607	Q9VJ45	BEST:LD25345	HOMER	0.183
FBgn0025777	FBgn0027594	14605208	O96607	Q9W0A0	DRPR	HOMER	0.183
FBgn0025777	FBgn0028888	14605208	O96607	Q9VJQ0	Q9VJQ0	HOMER	0.183
FBgn0025777	FBgn0029502	14605208	O96607	Q9W3W4	COQ7	HOMER	0.183
FBgn0025777	FBgn0030245	14605208	O96607	Q9VZ56	Q9VZ56	HOMER	0.183
FBgn0025777	FBgn0032889	14605208	O96607	Q9VIJ0	Q9VIJ0	HOMER	0.183
FBgn0025777	FBgn0033351	14605208	O96607	A1Z7K8	HOMER	A1Z7K8	0.183
FBgn0025777	FBgn0033602	14605208	O96607	A1Z8H6	HOMER	CPR47EE	0.183
FBgn0025777	FBgn0033665	14605208	O96607	Q8SWW2	ZIP48C	HOMER	0.183
FBgn0025777	FBgn0033733	14605208	O96607	A1Z8Z9	HOMER	A1Z8Z9	0.183
FBgn0025777	FBgn0033879	14605208	O96607	Q7JR58	Q7JR58	HOMER	0.183
FBgn0025777	FBgn0034137	14605208	O96607	Q8SZT8	Q8SZT8	HOMER	0.183
FBgn0025777	FBgn0034249	14605208	O96607	A1ZAW3	HOMER	RHOGAP54D	0.183
FBgn0025777	FBgn0034515	14605208	O96607	Q4QPX2	Q4QPX2	HOMER	0.183
FBgn0025777	FBgn0034734	14605208	O96607	Q9W246	Q9W246	HOMER	0.183
FBgn0025777	FBgn0035046	14605208	O96607	Q9W125	NDUFA8	HOMER	0.183
FBgn0025777	FBgn0035477	14605208	O96607	Q9VZK7	Q9VZK7	HOMER	0.183
FBgn0025777	FBgn0037102	14605208	O96607	Q9VP13	Q9VP13	HOMER	0.183
FBgn0025777	FBgn0037328	14605208	O96607	Q9VNB9	RPL35A	HOMER	0.183
FBgn0025777	FBgn0037372	14605208	O96607	Q9VNH5	Q9VNH5	HOMER	0.183
FBgn0025777	FBgn0037888	14605208	O96607	Q9VGQ4	SCPR-B	HOMER	0.183
FBgn0025777	FBgn0038168	14605208	O96607	Q9VFS6	OMD	HOMER	0.183
FBgn0025777	FBgn0038789	14605208	O96607	Q9VDN3	IR92A	HOMER	0.183
FBgn0025777	FBgn0039128	14605208	O96607	Q9VCG0	Q9VCG0	HOMER	0.183
FBgn0025777	FBgn0039882	14605208	O96607	Q9V9S9	Q9V9S9	HOMER	0.183
FBgn0025777	FBgn0041709	14605208	O96607	Q9W029	YELLOW-G	HOMER	0.183
FBgn0025777	FBgn0044020	14605208	O96607	Q7JWH5	ROC2	HOMER	0.183
FBgn0025777	FBgn0051550	14605208	O96607	Q9VNC4	Q9VNC4	HOMER	0.183
